kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss
10982872,Kepler-142 c,CONFIRMED,0,0
10982872,Kepler-142 b,CONFIRMED,0,0
4141376,Kepler-1655 b,CONFIRMED,0,0
9468551,Kepler-1399 b,CONFIRMED,0,0
9076971,Kepler-1400 b,CONFIRMED,0,0
8360640,Kepler-1891 b,CONFIRMED,0,0
11019987,Kepler-1421 b,CONFIRMED,0,0
10924562,Kepler-1422 b,CONFIRMED,0,0
7534267,Kepler-1441 b,CONFIRMED,0,0
9592705,Kepler-1714 b,CONFIRMED,0,0
10386922,Kepler-511 c,CONFIRMED,0,0
10386922,Kepler-511 b,CONFIRMED,0,0
10982872,Kepler-142 d,CONFIRMED,0,0
11015108,Kepler-530 b,CONFIRMED,0,0
11074541,Kepler-531 b,CONFIRMED,0,0
11100383,Kepler-532 b,CONFIRMED,0,0
6636320,Kepler-1892 b,CONFIRMED,0,0
4067925,Kepler-1897 b,CONFIRMED,0,0
6021275,Kepler-132 c,CONFIRMED,0,0
10933561,Kepler-133 c,CONFIRMED,0,0
10933561,Kepler-133 b,CONFIRMED,0,0
11075737,Kepler-97 b,CONFIRMED,0,0
11194032,Kepler-533 b,CONFIRMED,0,0
11394027,Kepler-1664 b,CONFIRMED,0,0
11442793,Kepler-90 h,CONFIRMED,0,0
5520547,Kepler-1401 b,CONFIRMED,0,0
8866102,Kepler-410 A b,CONFIRMED,0,0
4143755,Kepler-510 b,CONFIRMED,0,0
11244137,Kepler-1402 b,CONFIRMED,0,0
5865654,Kepler-1423 b,CONFIRMED,0,0
11259686,Kepler-512 b,CONFIRMED,0,0
11547513,Kepler-134 b,CONFIRMED,0,0
11547513,Kepler-134 c,CONFIRMED,0,0
11802615,Kepler-513 b,CONFIRMED,0,0
11442793,Kepler-90 g,CONFIRMED,0,0
11442793,Kepler-90 d,CONFIRMED,0,0
11521793,Kepler-143 c,CONFIRMED,0,0
11566064,Kepler-1717 b,CONFIRMED,0,0
3848275,Kepler-1403 b,CONFIRMED,0,0
12021625,Kepler-1404 b,CONFIRMED,0,0
4175630,Kepler-1405 b,CONFIRMED,0,0
3328080,Kepler-1898 b,CONFIRMED,0,0
8430964,Kepler-1900 b,CONFIRMED,0,0
6021275,Kepler-132 b,CONFIRMED,0,0
11905011,Kepler-514 b,CONFIRMED,0,0
12785320,Kepler-515 b,CONFIRMED,0,0
2692377,Kepler-98 b,CONFIRMED,0,0
11568987,Kepler-534 b,CONFIRMED,0,0
11568987,Kepler-534 c,CONFIRMED,0,0
11621223,Kepler-535 b,CONFIRMED,0,0
11624249,Kepler-536 b,CONFIRMED,0,0
3852655,Kepler-1406 b,CONFIRMED,0,0
5088536,Kepler-130 c,CONFIRMED,0,0
6103377,Kepler-1407 b,CONFIRMED,0,0
8037145,Kepler-176 d,CONFIRMED,0,0
8806123,Kepler-177 c,CONFIRMED,0,0
8806123,Kepler-177 b,CONFIRMED,0,0
8355239,Kepler-189 b,CONFIRMED,0,0
8367113,Kepler-606 b,CONFIRMED,0,0
8558011,Kepler-607 c,CONFIRMED,0,0
9115800,Kepler-548 b,CONFIRMED,0,0
9478990,Kepler-39 b,CONFIRMED,0,0
6850504,Kepler-20 e,CONFIRMED,0,0
10934674,Kepler-567 b,CONFIRMED,465,0
10990886,Kepler-568 b,CONFIRMED,0,0
11015323,Kepler-569 b,CONFIRMED,0,0
11134879,Kepler-570 b,CONFIRMED,0,0
11192998,Kepler-166 b,CONFIRMED,0,0
8934495,Kepler-1721 b,CONFIRMED,0,0
5866724,Kepler-65 c,CONFIRMED,0,0
9157634,Kepler-586 b,CONFIRMED,0,0
8565266,Kepler-608 b,CONFIRMED,0,0
8616637,Kepler-190 b,CONFIRMED,0,0
8616637,Kepler-190 c,CONFIRMED,0,0
8625925,Kepler-609 b,CONFIRMED,0,0
8822216,Kepler-610 b,CONFIRMED,0,0
10189546,Kepler-549 b,CONFIRMED,0,0
10189546,Kepler-549 c,CONFIRMED,0,0
11192998,Kepler-166 d,CONFIRMED,0,0
11192998,Kepler-166 c,CONFIRMED,0,0
11497977,Kepler-571 b,CONFIRMED,0,0
9941859,Kepler-178 b,CONFIRMED,0,0
9941859,Kepler-178 d,CONFIRMED,0,0
9941859,Kepler-178 c,CONFIRMED,0,0
10266615,Kepler-587 b,CONFIRMED,0,0
6444896,Kepler-1649 c,CONFIRMED,1,0
8822216,Kepler-610 c,CONFIRMED,0,0
9020160,Kepler-191 d,CONFIRMED,0,0
7941200,Kepler-1709 b,CONFIRMED,0,0
9020160,Kepler-191 c,CONFIRMED,0,0
9020160,Kepler-191 b,CONFIRMED,0,0
10418224,Kepler-40 b,CONFIRMED,0,0
10616679,Kepler-550 b,CONFIRMED,0,0
10717241,Kepler-551 b,CONFIRMED,0,0
10843590,Kepler-153 b,CONFIRMED,0,0
6850504,Kepler-20 f,CONFIRMED,0,0
12061222,Kepler-572 b,CONFIRMED,0,0
12404305,Kepler-573 b,CONFIRMED,0,0
12834874,Kepler-574 b,CONFIRMED,0,0
2557816,Kepler-575 b,CONFIRMED,0,0
10454313,Kepler-588 b,CONFIRMED,0,0
10513530,Kepler-589 b,CONFIRMED,0,0
5866724,Kepler-65 b,CONFIRMED,0,0
10513530,Kepler-589 c,CONFIRMED,0,0
10554999,Kepler-179 c,CONFIRMED,0,0
9076513,Kepler-611 b,CONFIRMED,0,0
9146018,Kepler-192 b,CONFIRMED,0,0
9146018,Kepler-192 c,CONFIRMED,0,0
9146018,Kepler-192 d,CONFIRMED,0,0
9279669,Kepler-612 b,CONFIRMED,0,0
10843590,Kepler-153 c,CONFIRMED,0,0
10858832,Kepler-552 b,CONFIRMED,0,0
10937029,Kepler-553 b,CONFIRMED,0,0
10937029,Kepler-553 c,CONFIRMED,0,0
3239945,Kepler-167 b,CONFIRMED,0,0
10187017,Kepler-102 e,CONFIRMED,0,0
3239945,Kepler-167 e,CONFIRMED,0,0
10554999,Kepler-179 b,CONFIRMED,0,0
10873260,Kepler-590 b,CONFIRMED,0,0
10965008,Kepler-591 b,CONFIRMED,0,0
11073351,Kepler-592 b,CONFIRMED,0,0
11090765,Kepler-593 b,CONFIRMED,0,0
9570741,Kepler-613 b,CONFIRMED,0,0
9607164,Kepler-614 b,CONFIRMED,0,0
9631762,Kepler-615 b,CONFIRMED,0,0
6462863,Kepler-89 d,CONFIRMED,0,0
9782691,Kepler-193 b,CONFIRMED,0,0
11709124,Kepler-154 d,CONFIRMED,0,0
12302530,Kepler-155 b,CONFIRMED,0,0
11904151,Kepler-10 b,CONFIRMED,0,0
3239945,Kepler-167 c,CONFIRMED,0,0
3239945,Kepler-167 d,CONFIRMED,0,0
3559935,Kepler-576 b,CONFIRMED,0,0
3966801,Kepler-577 b,CONFIRMED,0,0
11656721,Kepler-594 b,CONFIRMED,0,0
11853905,Kepler-4 b,CONFIRMED,0,0
5866724,Kepler-65 d,CONFIRMED,0,0
11669239,Kepler-180 c,CONFIRMED,0,0
11669239,Kepler-180 b,CONFIRMED,0,0
10600261,Kepler-194 d,CONFIRMED,0,0
10656823,Kepler-195 b,CONFIRMED,0,0
10656823,Kepler-195 c,CONFIRMED,0,0
10676824,Kepler-1724 b,CONFIRMED,0,0
10718726,Kepler-618 b,CONFIRMED,0,0
12302530,Kepler-155 c,CONFIRMED,0,0
12470954,Kepler-554 b,CONFIRMED,0,0
2438264,Kepler-156 c,CONFIRMED,0,0
2438264,Kepler-156 b,CONFIRMED,0,0
4454752,Kepler-578 b,CONFIRMED,0,0
4757437,Kepler-168 c,CONFIRMED,0,0
10187017,Kepler-102 d,CONFIRMED,0,0
4757437,Kepler-168 b,CONFIRMED,0,0
11823054,Kepler-181 c,CONFIRMED,0,0
11823054,Kepler-181 b,CONFIRMED,0,0
12058931,Kepler-182 c,CONFIRMED,0,0
9782691,Kepler-193 c,CONFIRMED,0,0
9957627,Kepler-1723 b,CONFIRMED,0,0
9958962,Kepler-616 b,CONFIRMED,0,0
9958962,Kepler-616 c,CONFIRMED,0,0
3745690,Kepler-157 c,CONFIRMED,0,0
3745690,Kepler-157 b,CONFIRMED,0,0
3745690,Kepler-157 d,CONFIRMED,0,0
3833007,Kepler-555 b,CONFIRMED,0,0
3847138,Kepler-556 b,CONFIRMED,0,0
4847534,Kepler-579 b,CONFIRMED,0,0
4852528,Kepler-80 b,CONFIRMED,0,0
4852528,Kepler-80 c,CONFIRMED,0,0
4852528,Kepler-80 d,CONFIRMED,0,0
4852528,Kepler-80 e,CONFIRMED,0,0
12058931,Kepler-182 b,CONFIRMED,0,0
12116489,Kepler-595 b,CONFIRMED,0,0
12600735,Kepler-596 b,CONFIRMED,0,0
10593626,Kepler-22 b,CONFIRMED,0,0
9958962,Kepler-616 d,CONFIRMED,0,0
10388286,Kepler-617 b,CONFIRMED,0,0
10600261,Kepler-194 c,CONFIRMED,0,0
6462863,Kepler-89 c,CONFIRMED,0,0
10600261,Kepler-194 b,CONFIRMED,0,0
11904151,Kepler-10 c,CONFIRMED,0,0
4633570,Kepler-158 b,CONFIRMED,0,0
4633570,Kepler-158 c,CONFIRMED,0,0
5640085,Kepler-159 b,CONFIRMED,0,0
5640085,Kepler-159 c,CONFIRMED,0,0
4852528,Kepler-80 f,CONFIRMED,0,0
10187017,Kepler-102 f,CONFIRMED,0,0
5340644,Kepler-580 b,CONFIRMED,0,0
4165473,Kepler-597 b,CONFIRMED,0,0
4270253,Kepler-183 c,CONFIRMED,0,0
4270253,Kepler-183 b,CONFIRMED,0,0
10973664,Kepler-619 b,CONFIRMED,0,0
10973664,Kepler-619 c,CONFIRMED,0,0
9141746,Kepler-730 c,CONFIRMED,0,0
12459913,Kepler-620 b,CONFIRMED,0,0
6462863,Kepler-89 e,CONFIRMED,0,0
6291033,Kepler-557 b,CONFIRMED,0,0
5461440,Kepler-581 b,CONFIRMED,0,0
5689351,Kepler-169 e,CONFIRMED,0,0
5689351,Kepler-169 c,CONFIRMED,0,0
5689351,Kepler-169 b,CONFIRMED,0,0
5689351,Kepler-169 d,CONFIRMED,0,0
5709725,Kepler-598 b,CONFIRMED,0,0
5709725,Kepler-598 c,CONFIRMED,0,0
9946525,Kepler-148 d,CONFIRMED,0,0
9946525,Kepler-148 c,CONFIRMED,0,0
9946525,Kepler-148 b,CONFIRMED,0,0
7098355,Kepler-558 b,CONFIRMED,0,0
7269974,Kepler-160 c,CONFIRMED,0,0
7269974,Kepler-160 b,CONFIRMED,0,0
7440748,Kepler-161 b,CONFIRMED,0,0
5689351,Kepler-169 f,CONFIRMED,0,0
5812960,Kepler-582 b,CONFIRMED,0,0
6266741,Kepler-170 b,CONFIRMED,0,0
10187017,Kepler-102 c,CONFIRMED,0,0
5774349,Kepler-599 b,CONFIRMED,0,0
5978361,Kepler-1722 b,CONFIRMED,0,0
6501635,Kepler-600 b,CONFIRMED,0,0
3217264,Kepler-149 b,CONFIRMED,0,0
3217264,Kepler-149 d,CONFIRMED,0,0
6850504,Kepler-20 c,CONFIRMED,0,0
3217264,Kepler-149 c,CONFIRMED,0,0
7440748,Kepler-161 c,CONFIRMED,0,0
7977197,Kepler-162 c,CONFIRMED,0,0
7977197,Kepler-162 b,CONFIRMED,0,0
6266741,Kepler-170 c,CONFIRMED,0,0
6381846,Kepler-171 b,CONFIRMED,0,0
6381846,Kepler-171 c,CONFIRMED,0,0
6381846,Kepler-171 d,CONFIRMED,0,0
6422155,Kepler-172 b,CONFIRMED,0,0
6665695,Kepler-601 b,CONFIRMED,0,0
6707833,Kepler-602 b,CONFIRMED,0,0
6786037,Kepler-603 b,CONFIRMED,0,0
6786037,Kepler-603 c,CONFIRMED,0,0
6786037,Kepler-603 d,CONFIRMED,0,0
5351250,Kepler-150 c,CONFIRMED,0,0
8043638,Kepler-559 b,CONFIRMED,0,0
8845205,Kepler-560 b,CONFIRMED,0,0
8890783,Kepler-561 b,CONFIRMED,0,0
8890783,Kepler-561 c,CONFIRMED,0,0
6422155,Kepler-172 c,CONFIRMED,0,0
6422155,Kepler-172 d,CONFIRMED,0,0
6422155,Kepler-172 e,CONFIRMED,0,0
6451936,Kepler-173 c,CONFIRMED,0,0
6451936,Kepler-173 b,CONFIRMED,0,0
8056665,Kepler-462 b,CONFIRMED,0,0
7119481,Kepler-604 b,CONFIRMED,0,0
7445445,Kepler-184 b,CONFIRMED,0,0
7445445,Kepler-184 c,CONFIRMED,0,0
5351250,Kepler-150 d,CONFIRMED,0,0
5351250,Kepler-150 e,CONFIRMED,0,0
6850504,Kepler-20 b,CONFIRMED,0,0
5351250,Kepler-150 b,CONFIRMED,0,0
5444548,Kepler-545 b,CONFIRMED,0,0
9583881,Kepler-562 b,CONFIRMED,0,0
9589524,Kepler-563 b,CONFIRMED,0,0
10187017,Kepler-102 b,CONFIRMED,0,0
6838050,Kepler-583 b,CONFIRMED,0,0
6937692,Kepler-584 b,CONFIRMED,0,0
7445445,Kepler-184 d,CONFIRMED,0,0
7595157,Kepler-605 b,CONFIRMED,0,0
7595157,Kepler-605 c,CONFIRMED,0,0
8008206,Kepler-185 c,CONFIRMED,0,0
8008206,Kepler-185 b,CONFIRMED,0,0
5683743,Kepler-546 b,CONFIRMED,0,0
5791986,Kepler-151 b,CONFIRMED,0,0
5791986,Kepler-151 c,CONFIRMED,0,0
9844088,Kepler-564 b,CONFIRMED,0,0
10019643,Kepler-163 c,CONFIRMED,0,0
10019643,Kepler-163 b,CONFIRMED,0,0
10123064,Kepler-565 b,CONFIRMED,0,0
8015907,Kepler-585 b,CONFIRMED,0,0
8017703,Kepler-174 b,CONFIRMED,0,0
8017703,Kepler-174 c,CONFIRMED,0,0
8017703,Kepler-174 d,CONFIRMED,0,0
8056665,Kepler-462 c,CONFIRMED,0,0
8120608,Kepler-186 c,CONFIRMED,0,0
8120608,Kepler-186 d,CONFIRMED,0,0
8120608,Kepler-186 b,CONFIRMED,0,0
8120608,Kepler-186 e,CONFIRMED,0,0
6850504,Kepler-20 d,CONFIRMED,0,0
6508221,Kepler-152 b,CONFIRMED,0,0
10155434,Kepler-1720 b,CONFIRMED,0,0
10460984,Kepler-164 c,CONFIRMED,0,0
10460984,Kepler-164 d,CONFIRMED,0,0
10460984,Kepler-164 b,CONFIRMED,0,0
8022244,Kepler-175 b,CONFIRMED,0,0
2571238,Kepler-19 b,CONFIRMED,0,0
8022244,Kepler-175 c,CONFIRMED,0,0
8037145,Kepler-176 c,CONFIRMED,0,0
8037145,Kepler-176 b,CONFIRMED,0,0
8193178,Kepler-187 c,CONFIRMED,0,0
8193178,Kepler-187 b,CONFIRMED,0,0
8344004,Kepler-188 c,CONFIRMED,0,0
8344004,Kepler-188 b,CONFIRMED,0,0
8355239,Kepler-189 c,CONFIRMED,0,0
6508221,Kepler-152 c,CONFIRMED,0,0
8352537,Kepler-547 b,CONFIRMED,0,0
10577994,Kepler-165 b,CONFIRMED,0,0
10577994,Kepler-165 c,CONFIRMED,0,0
10599206,Kepler-566 b,CONFIRMED,0,0
10227020,Kepler-223 d,CONFIRMED,0,0
4563268,Kepler-625 c,CONFIRMED,0,0
4644604,Kepler-626 b,CONFIRMED,0,0
4656049,Kepler-627 b,CONFIRMED,0,0
4742414,Kepler-628 b,CONFIRMED,0,1
7764367,Kepler-644 b,CONFIRMED,0,0
10227020,Kepler-223 c,CONFIRMED,0,0
10227020,Kepler-223 e,CONFIRMED,0,0
6678383,Kepler-104 d,CONFIRMED,0,0
10227020,Kepler-223 b,CONFIRMED,0,0
4827723,Kepler-629 b,CONFIRMED,0,0
4841374,Kepler-630 b,CONFIRMED,0,0
5020319,Kepler-1725 b,CONFIRMED,0,0
8161561,Kepler-645 b,CONFIRMED,0,0
8361905,Kepler-646 b,CONFIRMED,0,0
12116489,Kepler-595 c,CONFIRMED,0,0
11250587,Kepler-464 b,CONFIRMED,0,0
8480285,Kepler-647 c,CONFIRMED,0,0
8480285,Kepler-647 b,CONFIRMED,0,0
10265898,Kepler-656 b,CONFIRMED,0,0
10271806,Kepler-224 c,CONFIRMED,0,0
10271806,Kepler-224 d,CONFIRMED,0,0
5113822,Kepler-199 b,CONFIRMED,0,0
5113822,Kepler-199 c,CONFIRMED,0,0
5120087,Kepler-631 b,CONFIRMED,0,0
5121511,Kepler-632 b,CONFIRMED,0,0
8557374,Kepler-213 b,CONFIRMED,0,0
8557374,Kepler-213 c,CONFIRMED,0,0
8738735,Kepler-214 c,CONFIRMED,0,0
8738735,Kepler-214 b,CONFIRMED,0,0
8802165,Kepler-648 b,CONFIRMED,0,0
10271806,Kepler-224 b,CONFIRMED,0,0
10271806,Kepler-224 e,CONFIRMED,0,0
10272442,Kepler-657 b,CONFIRMED,0,0
10984090,Kepler-466 b,CONFIRMED,0,0
8805348,Kepler-649 b,CONFIRMED,0,0
8878187,Kepler-650 b,CONFIRMED,0,0
4914423,Kepler-103 b,CONFIRMED,0,0
10340423,Kepler-225 c,CONFIRMED,0,0
10340423,Kepler-225 b,CONFIRMED,0,0
10358759,Kepler-29 b,CONFIRMED,0,0
5374854,Kepler-633 b,CONFIRMED,0,0
5374854,Kepler-633 c,CONFIRMED,0,0
5531694,Kepler-634 b,CONFIRMED,0,0
8962094,Kepler-215 d,CONFIRMED,0,0
8962094,Kepler-215 b,CONFIRMED,0,0
8962094,Kepler-215 c,CONFIRMED,0,0
8962094,Kepler-215 e,CONFIRMED,0,0
10358759,Kepler-29 c,CONFIRMED,0,0
10386984,Kepler-658 b,CONFIRMED,0,0
10395381,Kepler-659 b,CONFIRMED,0,0
5613330,Kepler-635 b,CONFIRMED,0,0
5786676,Kepler-1665 b,CONFIRMED,0,0
5796675,Kepler-636 b,CONFIRMED,0,0
9002278,Kepler-62 d,CONFIRMED,0,0
9002278,Kepler-62 b,CONFIRMED,0,0
9002278,Kepler-62 e,CONFIRMED,0,0
4914423,Kepler-103 c,CONFIRMED,0,0
5941160,Kepler-200 b,CONFIRMED,0,0
5941160,Kepler-200 c,CONFIRMED,0,0
5966154,Kepler-201 b,CONFIRMED,0,0
5966154,Kepler-201 c,CONFIRMED,0,0
9266431,Kepler-1726 b,CONFIRMED,0,0
9458613,Kepler-33 d,CONFIRMED,0,0
9458613,Kepler-33 f,CONFIRMED,0,0
6020753,Kepler-202 b,CONFIRMED,0,0
6020753,Kepler-202 c,CONFIRMED,0,0
6062088,Kepler-203 b,CONFIRMED,0,0
9458613,Kepler-33 e,CONFIRMED,0,0
9458613,Kepler-33 c,CONFIRMED,0,0
9458613,Kepler-33 b,CONFIRMED,0,0
9530945,Kepler-216 c,CONFIRMED,0,0
6062088,Kepler-203 c,CONFIRMED,0,0
6062088,Kepler-203 d,CONFIRMED,0,0
6125481,Kepler-637 b,CONFIRMED,0,0
6267535,Kepler-638 b,CONFIRMED,0,0
6347299,Kepler-204 b,CONFIRMED,0,0
9530945,Kepler-216 b,CONFIRMED,0,0
9578686,Kepler-651 b,CONFIRMED,0,0
9590976,Kepler-217 b,CONFIRMED,0,0
9590976,Kepler-217 c,CONFIRMED,0,0
9590976,Kepler-217 d,CONFIRMED,0,0
4832837,Kepler-621 b,CONFIRMED,0,0
6347299,Kepler-204 c,CONFIRMED,0,0
6365156,Kepler-639 b,CONFIRMED,0,0
6425957,Kepler-205 b,CONFIRMED,0,0
2444412,Kepler-1710 b,CONFIRMED,0,0
6425957,Kepler-205 c,CONFIRMED,0,0
9597345,Kepler-218 c,CONFIRMED,0,0
9597345,Kepler-218 b,CONFIRMED,0,0
9597345,Kepler-218 d,CONFIRMED,0,0
5686174,Kepler-622 b,CONFIRMED,0,0
6462863,Kepler-89 b,CONFIRMED,0,0
6442340,Kepler-206 c,CONFIRMED,0,0
6442340,Kepler-206 b,CONFIRMED,0,0
6442340,Kepler-206 d,CONFIRMED,0,0
6685609,Kepler-207 d,CONFIRMED,0,0
6685609,Kepler-207 b,CONFIRMED,0,0
9450647,Kepler-465 b,CONFIRMED,0,0
9702072,Kepler-652 b,CONFIRMED,0,0
9873254,Kepler-653 b,CONFIRMED,0,0
6587002,Kepler-196 b,CONFIRMED,0,0
6587002,Kepler-196 c,CONFIRMED,0,0
7368664,Kepler-434 b,CONFIRMED,0,0
6685609,Kepler-207 c,CONFIRMED,0,0
6707835,Kepler-640 b,CONFIRMED,0,0
10318874,Kepler-94 b,CONFIRMED,0,0
9873254,Kepler-653 c,CONFIRMED,0,0
9884104,Kepler-219 b,CONFIRMED,0,0
9884104,Kepler-219 c,CONFIRMED,0,0
9884104,Kepler-219 d,CONFIRMED,0,0
9950612,Kepler-220 c,CONFIRMED,0,0
10353968,Kepler-623 b,CONFIRMED,0,0
11773022,Kepler-51 b,CONFIRMED,0,0
7033671,Kepler-641 b,CONFIRMED,0,0
7040629,Kepler-208 b,CONFIRMED,0,0
7040629,Kepler-208 c,CONFIRMED,0,0
7040629,Kepler-208 e,CONFIRMED,0,0
7040629,Kepler-208 d,CONFIRMED,0,0
9950612,Kepler-220 d,CONFIRMED,0,0
6678383,Kepler-104 b,CONFIRMED,0,0
9950612,Kepler-220 e,CONFIRMED,0,0
9950612,Kepler-220 b,CONFIRMED,0,0
9963524,Kepler-221 c,CONFIRMED,0,0
5780885,Kepler-7 b,CONFIRMED,0,1
11773022,Kepler-51 d,CONFIRMED,0,0
11773022,Kepler-51 c,CONFIRMED,0,0
12068975,Kepler-197 c,CONFIRMED,0,0
7115785,Kepler-209 b,CONFIRMED,0,0
7115785,Kepler-209 c,CONFIRMED,0,0
7124613,Kepler-642 b,CONFIRMED,0,0
8711794,Kepler-463 b,CONFIRMED,0,0
7277317,Kepler-643 b,CONFIRMED,0,0
9963524,Kepler-221 d,CONFIRMED,0,0
9963524,Kepler-221 e,CONFIRMED,0,0
9963524,Kepler-221 b,CONFIRMED,0,0
9964801,Kepler-654 b,CONFIRMED,0,0
9965439,Kepler-655 b,CONFIRMED,0,0
12068975,Kepler-197 d,CONFIRMED,0,0
12068975,Kepler-197 b,CONFIRMED,0,0
12068975,Kepler-197 e,CONFIRMED,0,0
3541946,Kepler-198 b,CONFIRMED,0,0
3541946,Kepler-198 c,CONFIRMED,0,0
10264660,Kepler-14 b,CONFIRMED,0,0
7447200,Kepler-210 c,CONFIRMED,0,0
7447200,Kepler-210 b,CONFIRMED,0,0
7509886,Kepler-211 c,CONFIRMED,0,0
7509886,Kepler-211 b,CONFIRMED,0,0
10002866,Kepler-222 b,CONFIRMED,0,0
10002866,Kepler-222 d,CONFIRMED,0,0
